tag,method,path,status
features:evomaster,GET,/products/nKD1qNbvc/configurations/3n12vCm2wJJ/features,500
features:evomaster,POST,/products/oKhpKTijCeL/configurations/pw,500
features:evomaster,DELETE,/products/unZqajQVmiipd,500
features:evomaster,DELETE,/products/Vw7Yysu/configurations/mSVdjapp,500
features:evomaster,POST,/products/axRAhFP,201
features:evomaster,POST,/products/ProdGetFeats_GFFP_P/features/CeQ1RAg,201
features:evomaster,DELETE,/products/axRAhFP/features/CeQ1RAg,500
features:evomaster,GET,/products/fOfIg4VzVqy/features,500
features:evomaster,PUT,/products/bd9Y/features/wp3p8CVb5PP,500
features:evomaster,POST,/products/VRtFwdC5,201
features:evomaster,POST,/products/TestProduct_ExclConstMissing/configurations/m,500
features:evomaster,POST,/products/f779NGloLnFf/constraints/excludes,500
features:evomaster,DELETE,/products/hlMwNbxjDWlGP/features/KTdBwZ8YsaWfp2,500
features:evomaster,DELETE,/products/F2Tp8aCDDWA/constraints/76,204
features:evomaster,POST,/products/3ZJMo6t/features/a9i2fbXFUVOF,500
features:evomaster,POST,/products/ProdFeatNotInConf_DF_B/constraints/requires,201
features:evomaster,GET,/products/ProdForGetConf_GCWNFP_Bfields/features,200
features:evomaster,POST,/products/ProdUpdateNoDesc_UFOP_B2/constraints/excludes,201
features:evomaster,DELETE,/products/3cUt/constraints/1739650851,204
features:evomaster,GET,/products,200
features:evomaster,POST,/products/0zdfC,201
features:evomaster,DELETE,/products/0zdfC,204
features:evomaster,GET,/products/Z,200
features:evomaster,GET,/swagger.json,200
features:evomaster,POST,/products/ProdDoubleDelFeat_DFOP_B/configurations/MqAYF5iWL8_hjsHv,201
features:evomaster,DELETE,/products/ProdDoubleDelFeat_DFOP_B/configurations/MqAYF5iWL8_hjsHv,204
features:evomaster,GET,/products/9ZGC0gi5tNjI2fwD/configurations/9XlymDkwy,204
features:evomaster,POST,/products/TestProduct_ConfGet,201
features:evomaster,POST,/products/TestProduct_ConfAdd/configurations/yoyBBW9WPPYr87R,500
features:evomaster,POST,/products/ProdGetFeats_GFFP_P/features/CeQ1RAg,500
features:evomaster,GET,/products/EKBzHmo/configurations,200
features:evomaster,DELETE,/products/QdjRr/constraints/-4822406944266270502,204
